Company,Year,Total no. of sites,ISO 14001 sites,% certified sites,Production,Water intake,Water intake - KPI,Total Electricity,Renewable Electricity Purchased,Non-Renewable Electricity Purchased,Self-generated AND consumed electricity on-site,Purchased Steam,Sold Electricity,Sold Steam,Natural Gas,Coal,Propane,Fuel Oil,Diesel,Petrol,Biomass,Waste tires,LPG,Other,Total energy,Total energy - KPI,Total CO2 - Scope 1,Total CO2 - Scope 2,Total CO2,Total CO2 - KPI,Renewable_Electricity_Share_%,Scope1_Share_%,Scope2_Share_%,Fossil_Energy_Share_%,Water_per_ton,CO2_per_ton,Energy_per_ton,ISO_Certification_%
ZetaTrac LLC,2011,45,45,0.8992,3840186.569,28901192.11,7.525986457,20927723.73,1766154.491,19161569.24,88307.72453,1899347.241,0,0,23596770.48,1030813.24,358596.1492,549568.2279,189695.6768,71783.93736,0,0,1815654.744,3173.847751,50443127.28,13.13559286,1607987.587,2395196.155,4003183.743,1.042445118,8.4393,40.1677,59.8323,54.7469,7.526,1.0424,13.1356,89.92
ZetaTrac LLC,2012,46,46,0.9882,3776608.698,32640304.67,8.642755257,20861234.31,1927433.119,18933801.19,96371.65597,2075080.211,0,0,25456306.72,904950.0423,344514.412,454978.7266,179950.9328,80775.26639,0,0,1790385.963,3606.57079,52151783.15,13.80915719,1690655.329,2366725.149,4057380.477,1.074344949,9.2393,41.6686,58.3314,56.0201,8.6428,1.0743,13.8092,98.82
ZetaTrac LLC,2013,46,46,0.8632,4468028.869,38513142.56,8.619716588,20224545.93,2030403.904,18194142.03,101520.1952,2128533.11,0,0,25300127.2,821832.4088,364252.9363,451860.5791,184387.4377,72968.2856,0,0,1801055.715,3213.148576,51352776.76,11.49338517,1675359.646,2274267.753,3949627.4,0.883975354,10.0393,42.4182,57.5818,56.4715,8.6197,0.884,11.4934,86.32
ZetaTrac LLC,2014,46,46,0.9859,4288801.77,34192705.98,7.97255453,22354796.57,2423104.641,19931691.93,121155.2321,2255922.51,0,0,27075581.89,722677.0641,362460.5897,413724.2107,196927.4325,80268.43473,0,0,1884658.95,3247.734418,55350265.39,12.90576444,1768605.787,2491461.491,4260067.278,0.993300112,10.8393,41.5159,58.4841,55.5364,7.9726,0.9933,12.9058,98.59
ZetaTrac LLC,2015,47,47,1,4568225.653,37284706.28,8.161747934,22947058.61,2670878.2,20276180.41,133543.91,2285316.866,0,0,26133702.15,718950.4025,396784.1529,414582.6448,202004.6553,81551.10383,0,0,1918031.192,3233.384505,55101215.16,12.06184181,1719980.822,2534522.551,4254503.373,0.931325135,11.6393,40.4273,59.5727,54.2072,8.1617,0.9313,12.0618,100
ZetaTrac LLC,2016,47,47,1,4163373.703,33697918.8,8.093897211,21817980.06,2714005.142,19103974.92,135700.2571,2160962.279,0,0,25010125.48,592699.2953,389096.9213,373913.351,188017.121,81149.77193,0,0,1790562.306,3624.227751,52408130.81,12.58789975,1633134.257,2387996.864,4021131.121,0.965834779,12.4393,40.6138,59.3862,54.2458,8.0939,0.9658,12.5879,100
ZetaTrac LLC,2017,47,47,1,4827094.499,40160297.88,8.319766246,23034086.42,3049553.015,19984533.4,152477.6508,2275821.707,0,0,27733669.99,534596.1391,435764.2578,345029.4546,216914.6213,78932.1779,0,0,1905485.999,3411.285841,56563712.05,11.71796244,1789533.933,2498066.675,4287600.608,0.888236311,13.2393,41.7374,58.2626,55.2542,8.3198,0.8882,11.718,100
ZetaTrac LLC,2018,48,48,1,4402140.732,33441999.38,7.596758353,21997368.71,3088277.743,18909090.97,154413.8872,2486431.491,0,0,27364440.15,444220.8813,418649.1019,302137.036,202460.3215,76292.66447,0,0,1982954.598,3437.104341,55278392.06,12.55716149,1758928.513,2363636.371,4122564.884,0.936490934,14.0393,42.6659,57.3341,55.7082,7.5968,0.9365,12.5572,100
ZetaTrac LLC,2019,48,48,1,4497982.828,35998441.4,8.003241181,23134204,3432955.153,19701248.85,171647.7576,2350064.314,0,0,27899662.19,353691.8572,446636.7944,296687.31,200328.9696,72060.49614,0,0,2101542.186,3306.364713,56858184.49,12.64081849,1787890.568,2462656.107,4250546.675,0.944989529,14.8393,42.0626,57.9374,55.1792,8.0032,0.945,12.6408,100
ZetaTrac LLC,2020,48,48,1,5026636.215,42093474.48,8.374084116,26035429.21,4071760.25,21963668.96,203588.0125,2577858.467,0,0,28434261.03,270516.748,410439.229,254601.8031,236018.7428,79507.26197,0,0,2048064.493,3476.716843,60350173.7,12.00607546,1804611.266,2745458.62,4550069.885,0.9051918,15.6393,39.6612,60.3388,52.5879,8.3741,0.9052,12.0061,100
ZetaTrac LLC,2021,49,49,1,5294832.222,41937931.5,7.920540206,24433595.75,4016713.392,20416882.36,200835.6696,2596015.266,0,0,31278511.84,190782.0812,467324.5605,240743.5,230534.433,77385.50052,0,0,2174603.562,3382.670832,61692879.16,11.65152673,1965654.429,2552110.295,4517764.724,0.853240393,16.4393,43.5094,56.4906,56.1868,7.9205,0.8532,11.6515,100
ZetaTrac LLC,2022,49,49,1,4931731.821,39403736.66,7.989837666,24105087.4,4155549.601,19949537.8,207777.4801,2412366.75,0,0,32533261.92,104241.8669,432697.1214,191132.9975,212759.5821,81306.74957,0,0,2027603.475,3573.063461,62104030.93,12.59274291,2012521.354,2493692.225,4506213.579,0.913718293,17.2393,44.661,55.339,57.3016,7.9898,0.9137,12.5927,100
ZetaTrac LLC,2023,49,49,1,5413895.816,46943633.1,8.670952433,23969679.53,4323963.661,19645715.87,216198.183,2508395.713,0,0,32249534.01,21845.37449,451939.0497,164515.0847,244829.8453,80402.61197,0,0,2315799.184,3241.374471,62010181.78,11.4538927,2006388.172,2455714.484,4462102.655,0.824194408,18.0393,44.9651,55.0349,57.3004,8.671,0.8242,11.4539,100
