Company,Year,Total no. of sites,ISO 14001 sites,% certified sites,Production,Water intake,Water intake - KPI,Total Electricity,Renewable Electricity Purchased,Non-Renewable Electricity Purchased,Self-generated AND consumed electricity on-site,Purchased Steam,Sold Electricity,Sold Steam,Natural Gas,Coal,Propane,Fuel Oil,Diesel,Petrol,Biomass,Waste tires,LPG,Other,Total energy,Total energy - KPI,Total CO2 - Scope 1,Total CO2 - Scope 2,Total CO2,Total CO2 - KPI,Total Waste,Waste Recovered,Recovery Rate,Elec_Canada_GJ,Elec_Chile_GJ,Elec_Mexico_GJ,Elec_United_States_GJ,Elec_Australia_GJ,Elec_Japan_GJ,Elec_Korea_GJ,Elec_New_Zealand_GJ,Elec_Austria_GJ,Elec_Belgium_GJ,Elec_Czech_Republic_GJ,Elec_Denmark_GJ,Elec_Finland_GJ,Elec_France_GJ,Elec_Germany_GJ,Elec_Hungary_GJ,Elec_Iceland_GJ,Elec_Ireland_GJ,Elec_Italy_GJ,Elec_Luxembourg_GJ,Elec_Netherlands_GJ,Elec_Norway_GJ,Elec_Poland_GJ,Elec_Portugal_GJ,Elec_Spain_GJ,Elec_Sweden_GJ,Elec_Switzerland_GJ,Elec_Turkey_GJ,Elec_United_Kingdom_GJ,Elec_China_GJ,Elec_India_GJ,Renewable_Electricity_Share_%,Scope1_Share_%,Scope2_Share_%,Fossil_Energy_Share_%,Water_per_ton,CO2_per_ton,Energy_per_ton,ISO_Certification_%,Waste_Recovery_Rate_%,Total_Electricity_by_Country_GJ
IotaTire PLC,2021,45.0,45.0,1.0,3122612.79760541,29438926.8753453,9.42765843332246,26815217.1079448,4696242.1019854,22118975.0059594,234812.10509927,2204205.55749419,0.0,0.0,49662168.2471359,325294.312951539,296951.22205461,2115063.15775461,257387.829621749,166731.388937182,0.0,0.0,2213074.52531597,6140.82185412772,84062234.1710647,26.9204796174307,3154616.03830643,2764871.87574492,5919487.91405135,1.89568425473397,29772.55,24219.48,81.3484,2551495.38,,2009079.26,12277139.72,,5006437.35,,,,,,,,2074666.71,,1564896.95,,,795197.39,,,,,,,,,,,,,17.5133,53.292,46.708,65.4786,9.4277,1.8957,26.9205,100.0,81.3484,26278912.76
IotaTire PLC,2022,45.0,45.0,1.0,2955345.39206311,26451930.4231064,8.9505377253521,25245581.5634784,4623311.03021016,20622270.5332682,231165.551510508,2269352.53216306,0.0,0.0,49832684.7060123,184546.913549952,278500.196297129,1912003.08371286,258953.07570302,166326.914908427,0.0,0.0,2448704.53426797,6059.00046873908,82602712.5205618,27.9502736777907,3147230.81447914,2577783.81665852,5725014.63113767,1.93717277395488,28368.9,23234.42,81.901,2644422.45,,2050007.0,11264047.14,,4883109.87,,,,,,,,1933245.73,,1443641.19,,,739015.14,,,,,,,,,,,,,18.3133,54.9733,45.0267,66.69,8.9505,1.9372,27.9503,100.0,81.901,24957488.52
IotaTire PLC,2023,45.0,45.0,1.0,2909287.05588014,26294778.6595304,9.03822075803227,26340833.2008516,5034614.93200347,21306218.2688481,251730.746600174,2415310.68082221,0.0,0.0,51876493.5855431,39478.1837025471,284178.401481058,1485562.52514225,305268.537444868,157011.581757742,0.0,0.0,2464646.24949142,6222.67366049737,85375005.6198973,29.3456795359332,3219151.28025331,2663277.28360601,5882428.56385932,2.02194848802217,32695.62,25647.54,78.4434,2693921.55,,2158411.39,12026505.16,,4927652.5,,,,,,,,2080091.08,,1657520.57,,,753883.27,,,,,,,,,,,,,19.1133,54.7249,45.2751,66.3178,9.0382,2.0219,29.3457,100.0,78.4434,26297985.52
ThetaDrive NV,2009,30.0,30.0,0.9474,4520121.78361705,25392531.5716666,5.61766536107512,10033567.7028043,957326.061712552,9076241.64109173,47866.3030856276,1968072.18767978,0.0,0.0,34143537.553204,177598.051283407,204031.676245886,426832.746125886,370544.354186998,81811.7292457703,0.0,0.0,1175376.5339295,4575.06252417825,48585947.5972297,10.7488138424338,2077629.98495885,1134530.20513647,3212160.19009531,0.710635762456141,61041.6,35046.48,57.4141,1239946.71,,898373.42,4419813.03,,1725473.83,,,,,,,,680847.17,,464854.64,,,403587.56,,,,,,,,,,,,,9.5412,64.6801,35.3199,75.2981,5.6177,0.7106,10.7488,94.74,57.4141,9832896.36
ThetaDrive NV,2010,30.0,30.0,0.9237,5023822.04159298,27624864.7485855,5.49877454254453,11581265.0057233,1197645.58586397,10383619.4198593,59882.2792931985,1929054.36667686,0.0,0.0,37235240.9746004,166730.487563179,193430.750007216,433830.174987248,416790.466810024,80139.0549506778,0.0,0.0,1088873.74933347,4407.81559023561,53129762.8462426,10.5755662534169,2248360.9002403,1297952.42748242,3546313.32772272,0.705899472226974,48337.72,38889.51,80.4538,1528094.72,,1053543.41,5102222.36,,2028482.38,,,,,,,,784465.05,,562877.63,,,448724.83,,,,,,,,,,,,,10.3412,63.4,36.6,74.5711,5.4988,0.7059,10.5756,92.37,80.4538,11508410.38
ThetaDrive NV,2011,30.0,30.0,0.9837,4857398.26011437,30024099.4740628,6.1811072237169,11610359.97449,1293537.24413936,10316822.7303507,64676.8622069682,2127539.48940141,0.0,0.0,36646183.1338387,162856.297794797,212437.131746519,375177.074185946,385232.222655263,77753.0608281786,0.0,0.0,1196462.23345017,4378.51445115526,52798379.1328422,10.8696829671938,2215136.0519538,1289602.84129383,3504738.89324763,0.72152594981271,65366.45,42130.89,64.4534,1379977.53,,1046455.47,5074312.24,,2084644.47,,,,,,,,815916.01,,537205.15,,,439641.91,,,,,,,,,,,,,11.1412,63.204,36.796,73.9805,6.1811,0.7215,10.8697,98.37,64.4534,11378152.78
ThetaDrive NV,2012,31.0,31.0,0.9053,4982416.36931622,30574316.9895947,6.13644358947679,11592171.3871826,1384248.18236549,10207923.2048172,69212.4091182743,2075317.05581111,0.0,0.0,34279518.9174121,138526.176443398,234552.090697094,390393.176149145,415925.098155646,86074.9865973573,0.0,0.0,1231123.70997422,4414.49494832018,50448017.093371,10.1252110128834,2087426.15544674,1275990.40060214,3363416.55604888,0.67505730287059,66304.35,48927.68,73.7926,1454825.01,,1076246.15,4960004.8,,2028962.89,,,,,,,,814452.29,,584995.45,,,467400.35,,,,,,,,,,,,,11.9412,62.0627,37.9373,72.9078,6.1364,0.6751,10.1252,90.53,73.7926,11386886.94
ThetaDrive NV,2013,31.0,31.0,0.9464,5436627.76076887,31561106.9222085,5.80527273725745,12103564.2968165,1542143.31506297,10561420.9817536,77107.1657531484,2034312.51595208,0.0,0.0,39835246.5682928,136064.907269896,227212.732443681,336932.823915782,455475.764322745,81631.4394326685,0.0,0.0,1276499.15911969,4400.59455884666,56491340.8021247,10.3908789212627,2399435.04112454,1320177.62271919,3719612.66384373,0.684176446782829,46974.68,36965.05,78.6914,1471090.07,,1004254.77,5296791.43,,2180823.83,,,,,,,,840512.08,,597317.53,,,470703.31,,,,,,,,,,,,,12.7412,64.5077,35.4923,74.9734,5.8053,0.6842,10.3909,94.64,78.6914,11861493.02
ThetaDrive NV,2014,31.0,31.0,0.873,4858612.34239209,26907574.0653651,5.53811915196293,11690519.3359425,1583040.44934464,10107478.8865979,79152.0224672321,2205088.32480883,0.0,0.0,37470894.5329888,125858.08657099,241655.00413321,351230.67379071,416190.702373052,84304.3152719581,0.0,0.0,1234975.2271383,4453.47180312142,53825169.6748215,11.0783009389716,2262791.72139641,1263434.86082473,3526226.58222115,0.725768251040388,57603.72,33034.95,57.3486,1505854.53,,1038751.7,5020249.97,,2151307.63,,,,,,,,817998.85,,560037.03,,,454535.96,,,,,,,,,,,,,13.5412,64.1703,35.8297,74.1838,5.5381,0.7258,11.0783,87.3,57.3486,11548735.67
ThetaDrive NV,2015,32.0,32.0,1.0,5117640.82184496,30109436.5184172,5.88346028308458,12304355.870762,1764596.3310553,10539759.5397067,88229.8165527649,2065405.43637317,0.0,0.0,42045856.3461644,99099.5307847712,238244.639146206,321587.888508257,450575.608141781,87043.658334122,0.0,0.0,1264979.0090324,4984.13285818944,58882132.1201054,11.5057179997399,2518854.59539013,1317469.94246334,3836324.53785347,0.749627547419483,65417.84,37324.5,57.0555,1610462.16,,1076583.84,5255631.7,,2174119.83,,,,,,,,864949.72,,589285.58,,,487235.93,,,,,,,,,,,,,14.3412,65.658,34.342,75.5957,5.8835,0.7496,11.5057,100.0,57.0555,12058268.76
ThetaDrive NV,2016,32.0,32.0,1.0,4991801.96881371,27088073.6123193,5.426512065493,12851084.4716075,1945812.62875231,10905271.8428552,97290.6314376154,2255827.30443753,0.0,0.0,41095043.8518428,96182.9583578329,234226.398867132,294849.596294414,452612.269358279,84200.0999474706,0.0,0.0,1236398.21719302,5083.74667029908,58605508.9145763,11.7403513361937,2461271.48311001,1363158.9803569,3824430.46346691,0.766142264328602,59702.57,37140.83,62.2098,1656413.0,,1137775.13,5487385.26,,2287296.75,,,,,,,,890940.52,,626630.25,,,507621.87,,,,,,,,,,,,,15.1412,64.3565,35.6435,74.2227,5.4265,0.7661,11.7404,100.0,62.2098,12594062.78
ThetaDrive NV,2017,32.0,32.0,1.0,5499059.26443576,33749952.0272995,6.13740467311776,13213912.9453915,2106460.63652274,11107452.3088687,105323.031826137,2202106.02604562,0.0,0.0,38178684.5025445,73978.4578827358,240102.865276268,265576.983948706,440490.498072664,83929.3812417715,0.0,0.0,1267494.49568712,4903.12114784124,55971179.2772387,10.1783189788884,2294473.93109398,1388431.53860859,3682905.46970257,0.669733729461901,70840.53,51971.31,73.3638,1738183.85,,1219306.55,5615630.55,,2469094.61,,,,,,,,959368.46,,629593.22,,,545777.77,,,,,,,,,,,,,15.9412,62.3006,37.6994,72.4572,6.1374,0.6697,10.1783,100.0,73.3638,13176955.01
ThetaDrive NV,2018,33.0,33.0,1.0,5839912.58325617,36148610.0491595,6.18992314248034,14097912.1409033,2360164.30415331,11737747.83675,118008.215207665,2186028.65252308,0.0,0.0,40965737.6229394,67581.4773840067,240333.685199642,242751.321258626,454459.234817759,79192.7835899999,0.0,0.0,1247849.95298744,4578.57602379983,59586425.447627,10.203307771844,2448049.19998138,1467218.47959375,3915267.67957513,0.670432583323377,51987.42,33297.01,64.0482,1809387.27,,1181389.91,6168595.18,,2526981.14,,,,,,,,951835.06,,645839.94,,,531925.4,,,,,,,,,,,,,16.7412,62.5257,37.4743,72.6717,6.1899,0.6704,10.2033,100.0,64.0482,13815953.9
ThetaDrive NV,2019,33.0,33.0,1.0,5637392.39225497,33599680.7610694,5.9601458304075,12830344.1657072,2250600.5507108,10579743.6149964,112530.02753554,2509261.37009028,0.0,0.0,40361784.4636304,52762.407272574,255686.695956984,215224.666339314,501930.947922199,82498.2048901686,0.0,0.0,1364329.24344167,4736.65847420838,58178558.823725,10.3201187314289,2421890.4019314,1322467.95187455,3744358.35380596,0.664200412756474,69444.15,56591.45,81.492,1644283.64,,1096553.39,5566471.83,,2256065.89,,,,,,,,898319.48,,599657.29,,,512385.77,,,,,,,,,,,,,17.5412,64.6811,35.3189,73.6336,5.9601,0.6642,10.3201,100.0,81.492,12573737.29
ThetaDrive NV,2020,33.0,33.0,1.0,5679264.17967034,30700087.7008882,5.40564529658317,14607575.1629998,2679209.38024532,11928365.7827545,133960.469012266,2420216.45139283,0.0,0.0,46790771.6234563,39703.7716840362,251535.458870048,185325.790594253,490885.336913619,87569.2778002826,0.0,0.0,1422611.50563882,4715.30300548415,66300909.6823554,11.6742077115708,2781540.94020187,1491045.72284431,4272586.66304618,0.752313420872453,66952.08,54231.71,81.0008,1807601.88,,1288386.18,6484897.79,,2441962.4,,,,,,,,1032202.59,,719673.94,,,540698.89,,,,,,,,,,,,,18.3412,65.102,34.898,74.3174,5.4056,0.7523,11.6742,100.0,81.0008,14315423.67
ThetaDrive NV,2021,34.0,34.0,1.0,6008683.40471578,37116744.5594582,6.17718426141873,13749891.8705992,2631898.82509126,11117993.045508,131594.941254563,2616396.52398667,0.0,0.0,46009366.1662193,30160.6816769306,257015.613632545,174675.127490553,506552.62889895,78489.5244600759,0.0,0.0,1427621.87500756,4414.32897078295,64854584.3409426,10.7934767024076,2737110.09805961,1389749.1306885,4126859.22874811,0.686815888071127,60728.23,45012.16,74.1207,1710150.47,,1247658.78,5956712.41,,2504906.89,,,,,,,,918770.45,,713037.55,,,576037.36,,,,,,,,,,,,,19.1412,66.3243,33.6757,74.7646,6.1772,0.6868,10.7935,100.0,74.1207,13627273.91
ThetaDrive NV,2022,34.0,34.0,1.0,6092637.95405362,37163173.4934389,6.09968518951845,13671473.804079,2726260.43078332,10945213.3732957,136313.021539166,2709586.56990864,0.0,0.0,46553111.2395305,15285.3574941218,288049.179186903,152674.791854368,534642.525069507,80396.4881594311,0.0,0.0,1544119.50632897,4930.86625916553,65554270.3278706,10.7595873613753,2775242.70292201,1368151.67166196,4143394.37458397,0.680065745877324,90062.26,67763.38,75.2406,1711547.13,,1262210.19,5729466.18,,2343266.33,,,,,,,,940122.61,,682797.37,,,561646.42,,,,,,,,,,,,,19.9412,66.9799,33.0201,75.0115,6.0997,0.6801,10.7596,100.0,75.2406,13231056.23
ThetaDrive NV,2023,34.0,34.0,1.0,5904672.77733193,34605251.7260219,5.86065528624578,14438479.5219686,2994718.66344399,11443760.8585246,149735.933172199,2374082.42816214,0.0,0.0,43423559.8034002,3520.73780911498,271605.541530062,132207.803838508,529029.935161818,82725.8336176286,0.0,0.0,1429549.50139431,4823.30605497628,62689584.4129374,10.6169447109081,2589245.90994903,1430470.10731558,4019716.01726461,0.680768633394271,75479.83,50601.2,67.0394,1834512.01,,1364062.65,6306034.48,,2586292.16,,,,,,,,976696.24,,743206.98,,,588725.09,,,,,,,,,,,,,20.7412,64.4137,35.5863,73.1813,5.8607,0.6808,10.6169,100.0,67.0394,14399529.61
VerdaTyres Corp,2009,53.0,53.0,0.9595,1287667.40731299,10733992.5078151,8.33599767055848,5280887.97979024,561095.142946107,4719792.83684414,28054.7571473054,159571.441116187,0.0,0.0,5551786.00771981,167057.665242952,182524.711515381,403030.434586812,87500.6473025274,18230.9649917761,0.0,0.0,387829.320214949,2289.46244573487,12240708.6349264,9.50611047962254,399706.579217756,589974.104605517,989680.683823273,0.768584091049154,13677.32,11033.4,80.6693,432272.11,,319979.31,2294655.87,,917860.06,,,,,,,,403801.35,,492683.54,,,320057.14,,,,,,,,,,,,,10.625,40.3874,59.6126,55.5544,8.336,0.7686,9.5061,95.95,80.6693,5181309.38
VerdaTyres Corp,2010,53.0,53.0,0.862,1215645.13986388,9644463.88354261,7.93361776992139,4710754.10689004,538204.365965912,4172549.74092413,26910.2182982956,160876.921796625,0.0,0.0,5766108.87047297,144393.385807513,179792.387651147,345110.514956583,85288.7081675468,18886.483688463,0.0,0.0,438829.610537897,2435.46995175256,11852476.4599205,9.74994763788366,407674.710839207,521568.717615516,929243.428454723,0.764403523678611,15750.52,8750.32,55.5558,394569.37,,292041.58,2058859.86,,820956.54,,,,,,,,364929.1,,415668.37,,,283344.98,,,,,,,,,,,,,11.425,43.8717,56.1283,58.8978,7.9336,0.7644,9.7499,86.2,55.5558,4630369.8
VerdaTyres Corp,2011,53.0,53.0,0.9594,1220912.53676841,9573912.2563923,7.84160369237683,5055307.26175877,618012.073879846,4437295.18787892,30900.6036939923,184254.041287847,0.0,0.0,5910737.33070644,137720.195576777,193639.960826157,361692.980823474,94760.1245544441,16887.8461422541,0.0,0.0,406256.513568353,2322.99486032753,12363579.2501048,10.126506918202,416039.567785077,554661.898484865,970701.466269942,0.795062248143721,13458.87,8460.67,62.8632,408948.19,,292383.62,2227603.5,,897794.83,,,,,,,,402647.94,,467952.52,,,294208.99,,,,,,,,,,,,,12.225,42.8597,57.1403,57.621,7.8416,0.7951,10.1265,95.94,62.8632,4991539.59
VerdaTyres Corp,2012,54.0,54.0,0.8816,1270375.09468501,11274943.8315235,8.87528721138789,5595261.08950538,728783.599333658,4866477.49017173,36439.1799666829,169751.938965087,0.0,0.0,6066090.15216947,123274.555326472,205334.681214941,321702.527567948,89417.9489505768,16937.4993315746,0.0,0.0,454001.615628926,2302.80701909742,13044074.8156795,10.2678924281917,423309.835493516,608309.686271466,1031619.52176498,0.812058994293156,14735.9,10461.78,70.9952,427319.06,,339326.11,2434909.83,,963341.3,,,,,,,,467713.94,,527021.49,,,346069.05,,,,,,,,,,,,,13.025,41.0335,58.9665,55.8036,8.8753,0.8121,10.2679,88.16,70.9952,5505700.78
VerdaTyres Corp,2013,54.0,54.0,0.9847,1368361.80967297,11158380.6729794,8.15455429558221,5157674.93619303,713049.336471057,4444625.59972198,35652.4668235529,193257.58116723,0.0,0.0,6065766.27762599,106780.70313995,182762.830093751,285749.74313159,97012.732715487,18478.1303689174,0.0,0.0,454313.121016137,2226.51051368441,12564022.5659658,9.18179861287452,418199.249794137,555578.199965247,973777.449759384,0.711637406770442,13864.65,7991.19,57.6372,420215.71,,307608.45,2233230.54,,927933.72,,,,,,,,393402.21,,483191.02,,,301995.69,,,,,,,,,,,,,13.825,42.9461,57.0539,57.4107,8.1546,0.7116,9.1818,98.47,57.6372,5067577.34
VerdaTyres Corp,2014,54.0,54.0,0.9994,1354620.76198052,11279336.9081972,8.32656432321788,5939198.60512406,868608.690208396,5070589.91491566,43430.4345104198,193643.86759403,0.0,0.0,5710027.20261197,106793.764418211,207377.75667947,287426.577890947,93607.1831602381,18051.2981759628,0.0,0.0,441255.95428037,2368.68998503485,12999750.8999203,9.59659800349881,398922.302342316,633823.739364458,1032746.04170677,0.762387577905458,17119.23,10856.36,63.4162,465062.06,,349723.96,2528458.71,,1093332.38,,,,,,,,476900.4,,545095.28,,,361841.84,,,,,,,,,,,,,14.625,38.6273,61.3727,52.8234,8.3266,0.7624,9.5966,99.94,63.4162,5820414.63
VerdaTyres Corp,2015,55.0,55.0,1.0,1401007.02027595,12454601.6636524,8.88974964679282,5985163.22396166,923212.328425547,5061950.89553611,46160.6164212773,180059.35227313,0.0,0.0,6332425.69126214,87309.9526795849,219597.082577658,282497.297843945,96190.1986197199,18045.6144157553,0.0,0.0,489339.250257907,2260.71575750936,13692888.379649,9.77360440131986,435258.125747305,632743.861942014,1068001.98768932,0.762310232734567,17071.69,13638.68,79.8906,459109.54,,348192.24,2570838.45,,1058511.7,,,,,,,,473482.78,,526348.07,,,370915.08,,,,,,,,,,,,,15.425,40.7544,59.2456,54.975,8.8897,0.7623,9.7736,100.0,79.8906,5807397.86
VerdaTyres Corp,2016,55.0,55.0,1.0,1502714.04925414,12532899.7166911,8.34017604541042,6025541.11953624,977644.953853534,5047896.16568271,48882.2476926767,192141.204372493,0.0,0.0,5952513.96925066,78656.737851383,194293.13871392,264639.984508781,107710.222869608,18589.9416565681,0.0,0.0,476274.931774168,2224.36480903108,13312585.6153428,8.85902785160653,410300.02159841,630987.020710338,1041287.04230875,0.692937583717662,15774.4,9872.44,62.5852,470343.65,,338645.17,2714046.81,,1008941.24,,,,,,,,491147.06,,541231.22,,,340675.14,,,,,,,,,,,,,16.225,39.4032,60.5968,53.2947,8.3402,0.6929,8.859,100.0,62.5852,5905030.29
VerdaTyres Corp,2017,60.0,55.0,0.916667,1561904.2204,13870715.6395,8.880644,5547386.102,936471.5976,4564090.9245,46823.5799,194843.189,0.0,0.0,6151725.9934,72736.7084,0.0,0.0,103306.9553,0.0,0.0,0.0,0.0,0.0,12069998.9482,7.727746,359756.8713,570511.3656,930268.2369,0.595599,12555.61,9670.01,77.0174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7254,38.6724,61.3276,52.4256,8.8806,0.5956,7.7277,91.67,77.0174,
VerdaTyres Corp,2018,56.0,56.0,1.0,1485019.28574157,11740235.6819064,7.90577994146636,6051659.65768308,1078709.24512321,4972950.41255987,53935.4622561605,206683.123133036,0.0,0.0,6422270.33153488,56947.8246720369,236815.884726534,214564.880229867,104829.298155711,17702.7940257968,0.0,0.0,481253.49976745,2288.23652511467,13795015.5304535,9.28945210537431,433407.313161422,621618.801569984,1055026.11473141,0.710446069530039,18359.42,11737.96,63.9343,463003.2,,356236.36,2675639.95,,1114309.71,,,,,,,,490792.38,,565738.89,,,362090.7,,,,,,,,,,,,,17.825,41.0802,58.9198,54.6333,7.9058,0.7104,9.2895,100.0,63.9343,6027811.19
VerdaTyres Corp,2019,56.0,56.0,1.0,1494447.91694523,12560924.9864871,8.40506038655577,5871592.33861749,1093584.95709767,4778007.38151982,54679.2478548837,194311.586828327,0.0,0.0,6410008.64973192,48606.7759675095,214199.034212827,202847.529438544,114255.411007402,16441.0357899391,0.0,0.0,500861.398884922,2458.39053890796,13575582.1510178,9.08401155844051,431316.25929733,597250.922689977,1028567.18198731,0.688258968629554,13206.67,9806.96,74.2576,467097.72,,343511.7,2630031.92,,1023623.23,,,,,,,,456260.95,,508418.52,,,325216.45,,,,,,,,,,,,,18.625,41.9337,58.0663,55.3175,8.4051,0.6883,9.084,100.0,74.2576,5754160.49
VerdaTyres Corp,2020,59.0,57.0,0.966102,1653121.9969,13073491.4506,7.908365,6593746.9501,1423551.7455,5099017.6173,71177.5873,204176.8157,0.0,0.0,7289084.8239,3420.3246,0.0,0.0,115841.8275,0.0,0.0,0.0,0.0,0.0,14206270.7418,8.593601,417830.2312,637377.2022,1055207.4334,0.638312,22690.92,17753.31,78.2397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6689,39.597,60.403,52.1484,7.9084,0.6383,8.5936,96.61,78.2397,
VerdaTyres Corp,2021,57.0,57.0,1.0,1654041.64584074,14088879.6735614,8.51785062908749,6876437.26170907,1390760.47150083,5485676.79020824,69538.0235750415,197961.296072036,0.0,0.0,7046201.43955426,24738.1574017984,246341.657093729,146264.261598359,106790.920825797,17508.0097418769,0.0,0.0,536891.295023788,2308.85958152707,15201443.1586022,9.19048392573903,463919.159085542,685709.59877603,1149628.75786157,0.695042208128456,15881.43,9064.88,57.0785,513702.31,,380218.41,3078464.16,,1217031.61,,,,,,,,531734.94,,612254.94,,,405502.14,,,,,,,,,,,,,20.225,40.3538,59.6462,53.4623,8.5179,0.695,9.1905,100.0,57.0785,6738908.51
VerdaTyres Corp,2022,57.0,57.0,1.0,1561144.63996563,13814939.9715681,8.84923767977847,6445587.26719589,1355185.69337909,5090401.5738168,67759.2846689547,228089.088230871,0.0,0.0,7354114.23812809,13255.446556856,256304.749060221,140512.784360081,123114.594132987,18857.426306196,0.0,0.0,585058.647888835,2265.87530941806,15167160.1171694,9.71540991711269,484287.913006642,636300.1967271,1120588.10973374,0.717799030945915,14528.0,11491.52,79.0991,501950.25,,386516.02,2923802.47,,1104488.29,,,,,,,,480486.46,,547177.98,,,372254.04,,,,,,,,,,,,,21.025,43.2173,56.7827,55.9992,8.8492,0.7178,9.7154,100.0,79.0991,6316675.51
VerdaTyres Corp,2023,59.0,57.0,0.966102,1653121.9969,13073491.4506,7.908365,6593746.9501,1423551.7455,5099017.6173,71177.5873,204176.8157,0.0,0.0,7289084.8239,3420.3246,0.0,0.0,115841.8275,0.0,0.0,0.0,0.0,0.0,14206270.7418,8.593601,417830.2312,637377.2022,1055207.4334,0.638312,22690.92,17753.31,78.2397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6689,39.597,60.403,52.1484,7.9084,0.6383,8.5936,96.61,78.2397,
VerdaTyres Corp,2024,61.0,59.0,0.967213,1853122.0,15073491.0,8.134106,8223748.0,1823552.0,6299018.0,101178.0,294177.0,9362.0,0.0,9289085.0,7420.0,0.0,0.0,185842.0,0.0,9594.0,0.0,0.0,0.0,18000504.0,9.71361,535601.6227,796351.25,1331952.8727,0.718762,32691.0,27753.0,84.8949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4045,40.2118,59.7882,52.6782,8.1341,0.7188,9.7136,96.72,84.8949,
ZetaTrac LLC,2009,45.0,45.0,0.9351,3974798.51172395,30315513.2621791,7.62693081743927,17800908.9139773,1217458.50026747,16583450.4137098,60872.9250133737,1803320.40899834,0.0,0.0,23344260.2747534,1193103.48528296,329053.294854601,594731.918068313,171829.795986414,76345.5081085608,0.0,0.0,1575257.28188566,3564.33387551456,46892375.2157911,11.7974219516986,1596404.88659331,2072931.30171373,3669336.18830704,0.923150237045746,59200.21,45969.11,77.6502,1151786.99,,1603370.63,9750473.72,,2740475.67,,,,,,,,862590.5,,846155.26,,,490037.95,,,,,,,,,,,,,6.8393,43.5066,56.4934,58.1931,7.6269,0.9232,11.7974,93.51,77.6502,17444890.72
ZetaTrac LLC,2010,45.0,45.0,0.9145,3660300.61470821,28865558.6045584,7.88611691853061,20213963.1054344,1544206.34743337,18669756.7580011,77210.3173716683,1951415.85001637,0.0,0.0,24113095.9359604,1001019.09861256,344177.474428065,559478.041111353,162625.203266156,74611.6584509815,0.0,0.0,1598036.2846276,3225.86531289086,50021648.5172208,13.6659946224686,1619965.58617028,2333719.59475013,3953685.18092042,1.08015313415333,37870.86,29038.26,76.6771,1344883.97,,1788965.91,11004466.92,,3246328.71,,,,,,,,1053132.88,,995168.37,,,597137.85,,,,,,,,,,,,,7.6393,40.9736,59.0264,55.6884,7.8861,1.0802,13.666,91.45,76.6771,20030084.61
ZetaTrac LLC,2011,45.0,45.0,0.8992,3840186.56902792,28901192.1127398,7.52598645749018,20927723.7338783,1766154.49056041,19161569.2433179,88307.7245280207,1899347.24148709,0.0,0.0,23596770.4840625,1030813.24033576,358596.149199987,549568.227916432,189695.676819871,71783.9373608825,0.0,0.0,1815654.74406362,3173.84775118342,50443127.2828756,13.1355928614803,1607987.58714979,2395196.15541474,4003183.74256453,1.04244511838337,50546.49,33972.24,67.2099,1424596.9,,1874537.14,11096865.58,,3240076.06,,,,,,,,1046215.39,,1037902.66,,,653877.05,,,,,,,,,,,,,8.4393,40.1677,59.8323,54.7469,7.526,1.0424,13.1356,89.92,67.2099,20374070.78
ZetaTrac LLC,2012,46.0,46.0,0.9882,3776608.6975279,32640304.6738577,8.6427552569117,20861234.3086384,1927433.11946572,18933801.1891727,96371.655973286,2075080.21107652,0.0,0.0,25456306.7162594,904950.042256205,344514.411959861,454978.726633974,179950.93276615,80775.2663858881,0.0,0.0,1790385.96283329,3606.57078983259,52151783.1495996,13.8091571900836,1690655.32866588,2366725.14864659,4057380.47731247,1.07434494867534,39793.21,28124.2,70.6759,1449024.34,,1749183.81,11420331.45,,3163576.53,,,,,,,,1068605.14,,985617.17,,,607671.18,,,,,,,,,,,,,9.2393,41.6686,58.3314,56.0201,8.6428,1.0743,13.8092,98.82,70.6759,20444009.62
ZetaTrac LLC,2013,46.0,46.0,0.8632,4468028.86866453,38513142.555835,8.61971658821137,20224545.9305495,2030403.90408258,18194142.0264669,101520.195204129,2128533.11005027,0.0,0.0,25300127.2034393,821832.408776239,364252.936310442,451860.579123998,184387.437745371,72968.2855978775,0.0,0.0,1801055.71547594,3213.14857603957,51352776.755645,11.4933851738953,1675359.64640176,2274267.75330837,3949627.39971013,0.883975353742655,38413.64,31466.77,81.9156,1416028.97,,1837571.2,10641937.77,,3316812.74,,,,,,,,981892.16,,1051479.63,,,588846.13,,,,,,,,,,,,,10.0393,42.4182,57.5818,56.4715,8.6197,0.884,11.4934,86.32,81.9156,19834568.6
ZetaTrac LLC,2014,46.0,46.0,0.9859,4288801.76984223,34192705.9769082,7.97255452964571,22354796.5706975,2423104.64128584,19931691.9294116,121155.232064292,2255922.51016232,0.0,0.0,27075581.8885177,722677.064136008,362460.589664905,413724.210729077,196927.4324822,80268.4347282922,0.0,0.0,1884658.95025801,3247.73441764745,55350265.3857936,12.905764443347,1768605.78664476,2491461.49117645,4260067.27782121,0.993300111881347,40035.17,22414.43,55.9868,1560464.7,,2024977.28,11761170.89,,3675317.27,,,,,,,,1112518.74,,1120466.03,,,666671.19,,,,,,,,,,,,,10.8393,41.5159,58.4841,55.5364,7.9726,0.9933,12.9058,98.59,55.9868,21921586.1
