Company,Row,Year,Data,Section,Row_Label,Notes,Consistency test
DeltaGrip GmbH,40,2021,88.27,CO2 emissions,Other,,
DeltaGrip GmbH,41,2021,"1,774,175.68",CO2 emissions,Total CO2 - Scope 1,,
DeltaGrip GmbH,42,2021,,,,,
DeltaGrip GmbH,43,2021,"1,794,742.91",CO2 emissions,Total CO2 - Scope 2,,
DeltaGrip GmbH,44,2021,,,,,
DeltaGrip GmbH,45,2021,"3,568,918.58",CO2 emissions,Total CO2,,
DeltaGrip GmbH,46,2021,1.86,CO2 emissions,Total CO2 - KPI,,
DeltaGrip GmbH,1,2022,17,ISO 14001,Total no. of sites,,
DeltaGrip GmbH,2,2022,17,ISO 14001,ISO 14001 sites,,
DeltaGrip GmbH,3,2022,1.00,ISO 14001,% certified sites,,
DeltaGrip GmbH,4,2022,,,,,
DeltaGrip GmbH,5,2022,"1,918,287.25",Production,Production,,
DeltaGrip GmbH,6,2022,,,,,
DeltaGrip GmbH,7,2022,"16,431,095.74",Water,Water intake,,
DeltaGrip GmbH,8,2022,8.57,Water,Water intake - KPI,,
DeltaGrip GmbH,9,2022,,,,,
DeltaGrip GmbH,10,2022,"19,309,124.03",Energy,Total Electricity,,
DeltaGrip GmbH,11,2022,"3,908,474.21",Energy,Renewable Electricity Purchased,,
DeltaGrip GmbH,12,2022,"15,400,649.82",Energy,Non-Renewable Electricity Purchased,,
DeltaGrip GmbH,13,2022,"195,423.71",Energy,Self-generated AND consumed electricity on-site,,
DeltaGrip GmbH,14,2022,"1,217,722.74",Energy,Purchased Steam,,
DeltaGrip GmbH,15,2022,0,Energy,Sold Electricity,,
DeltaGrip GmbH,16,2022,0,Energy,Sold Steam,,
DeltaGrip GmbH,17,2022,"29,401,768.98",Energy,Natural Gas,,
DeltaGrip GmbH,18,2022,"74,859.00",Energy,Coal,,
DeltaGrip GmbH,19,2022,"553,483.45",Energy,Propane,,
DeltaGrip GmbH,20,2022,"606,177.96",Energy,Fuel Oil,,
DeltaGrip GmbH,21,2022,"304,133.57",Energy,Diesel,,
DeltaGrip GmbH,22,2022,"18,269.96",Energy,Petrol,,
DeltaGrip GmbH,23,2022,0.00,Energy,Biomass,,
DeltaGrip GmbH,24,2022,0.00,Energy,Waste tires,,
DeltaGrip GmbH,25,2022,"1,137,067.50",Energy,LPG,,
DeltaGrip GmbH,26,2022,"1,076.00",Energy,Other,,
DeltaGrip GmbH,27,2022,,,,,
DeltaGrip GmbH,28,2022,"52,623,683.18",Energy,Total energy,,
DeltaGrip GmbH,29,2022,27.43,Energy,Total energy - KPI,,
DeltaGrip GmbH,30,2022,,,,,
DeltaGrip GmbH,31,2022,"1,649,439.24",CO2 emissions,Natural Gas,,
DeltaGrip GmbH,32,2022,"7,111.60",CO2 emissions,Coal,,
DeltaGrip GmbH,33,2022,"34,924.81",CO2 emissions,Propane,,
DeltaGrip GmbH,34,2022,"46,918.17",CO2 emissions,Fuel Oil,,
DeltaGrip GmbH,35,2022,"22,536.30",CO2 emissions,Diesel,,
DeltaGrip GmbH,36,2022,"1,266.11",CO2 emissions,Petrol,,
DeltaGrip GmbH,37,2022,0,CO2 emissions,Biomass,,
DeltaGrip GmbH,38,2022,0,CO2 emissions,Waste tires,,
DeltaGrip GmbH,39,2022,"63,789.49",CO2 emissions,LPG,,
DeltaGrip GmbH,40,2022,77.36,CO2 emissions,Other,,
DeltaGrip GmbH,41,2022,"1,826,063.08",CO2 emissions,Total CO2 - Scope 1,,
DeltaGrip GmbH,42,2022,,,,,
DeltaGrip GmbH,43,2022,"1,925,081.23",CO2 emissions,Total CO2 - Scope 2,,
DeltaGrip GmbH,44,2022,,,,,
DeltaGrip GmbH,45,2022,"3,751,144.31",CO2 emissions,Total CO2,,
DeltaGrip GmbH,46,2022,1.96,CO2 emissions,Total CO2 - KPI,,
DeltaGrip GmbH,1,2023,17,ISO 14001,Total no. of sites,,
DeltaGrip GmbH,2,2023,17,ISO 14001,ISO 14001 sites,,
DeltaGrip GmbH,3,2023,1.00,ISO 14001,% certified sites,,
DeltaGrip GmbH,4,2023,,,,,
DeltaGrip GmbH,5,2023,"2,090,046.64",Production,Production,,
DeltaGrip GmbH,6,2023,,,,,
DeltaGrip GmbH,7,2023,"17,758,979.55",Water,Water intake,,
DeltaGrip GmbH,8,2023,8.50,Water,Water intake - KPI,,
DeltaGrip GmbH,9,2023,,,,,
DeltaGrip GmbH,10,2023,"19,355,776.94",Energy,Total Electricity,,
DeltaGrip GmbH,11,2023,"4,072,763.72",Energy,Renewable Electricity Purchased,,
DeltaGrip GmbH,12,2023,"15,283,013.22",Energy,Non-Renewable Electricity Purchased,,
DeltaGrip GmbH,13,2023,"203,638.19",Energy,Self-generated AND consumed electricity on-site,,
DeltaGrip GmbH,14,2023,"1,390,023.60",Energy,Purchased Steam,,
DeltaGrip GmbH,15,2023,0,Energy,Sold Electricity,,
DeltaGrip GmbH,16,2023,0,Energy,Sold Steam,,
DeltaGrip GmbH,17,2023,"30,606,161.93",Energy,Natural Gas,,
DeltaGrip GmbH,18,2023,"17,496.86",Energy,Coal,,
DeltaGrip GmbH,19,2023,"526,020.57",Energy,Propane,,
DeltaGrip GmbH,20,2023,"523,109.94",Energy,Fuel Oil,,
DeltaGrip GmbH,21,2023,"293,342.12",Energy,Diesel,,
DeltaGrip GmbH,22,2023,"19,582.63",Energy,Petrol,,
DeltaGrip GmbH,23,2023,0.00,Energy,Biomass,,
DeltaGrip GmbH,24,2023,0.00,Energy,Waste tires,,
DeltaGrip GmbH,25,2023,"1,070,831.66",Energy,LPG,,
DeltaGrip GmbH,26,2023,"1,173.18",Energy,Other,,
DeltaGrip GmbH,27,2023,,,,,
DeltaGrip GmbH,28,2023,"53,803,519.43",Energy,Total energy,,
DeltaGrip GmbH,29,2023,25.74,Energy,Total energy - KPI,,
DeltaGrip GmbH,30,2023,,,,,
DeltaGrip GmbH,31,2023,"1,717,005.68",CO2 emissions,Natural Gas,,
DeltaGrip GmbH,32,2023,"1,662.20",CO2 emissions,Coal,,
DeltaGrip GmbH,33,2023,"33,191.90",CO2 emissions,Propane,,
DeltaGrip GmbH,34,2023,"40,488.71",CO2 emissions,Fuel Oil,,
DeltaGrip GmbH,35,2023,"21,736.65",CO2 emissions,Diesel,,
DeltaGrip GmbH,36,2023,"1,357.08",CO2 emissions,Petrol,,
DeltaGrip GmbH,37,2023,0,CO2 emissions,Biomass,,
DeltaGrip GmbH,38,2023,0,CO2 emissions,Waste tires,,
DeltaGrip GmbH,39,2023,"60,073.66",CO2 emissions,LPG,,
DeltaGrip GmbH,40,2023,84.35,CO2 emissions,Other,,
DeltaGrip GmbH,41,2023,"1,875,600.23",CO2 emissions,Total CO2 - Scope 1,,
DeltaGrip GmbH,42,2023,,,,,
DeltaGrip GmbH,43,2023,"1,910,376.65",CO2 emissions,Total CO2 - Scope 2,,
DeltaGrip GmbH,44,2023,,,,,
DeltaGrip GmbH,45,2023,"3,785,976.88",CO2 emissions,Total CO2,,
DeltaGrip GmbH,46,2023,1.81,CO2 emissions,Total CO2 - KPI,,
EpsilonWheel Co,1,2009,19,ISO 14001,Total no. of sites,,
EpsilonWheel Co,2,2009,19,ISO 14001,ISO 14001 sites,,
EpsilonWheel Co,3,2009,0.94,ISO 14001,% certified sites,,
EpsilonWheel Co,4,2009,,,,,
EpsilonWheel Co,5,2009,"3,922,884.47",Production,Production,,
EpsilonWheel Co,6,2009,,,,,
EpsilonWheel Co,7,2009,"24,703,414.20",Water,Water intake,,
EpsilonWheel Co,8,2009,6.30,Water,Water intake - KPI,,
EpsilonWheel Co,9,2009,,,,,
EpsilonWheel Co,10,2009,"15,221,251.84",Energy,Total Electricity,,
EpsilonWheel Co,11,2009,"1,587,933.14",Energy,Renewable Electricity Purchased,,
EpsilonWheel Co,12,2009,"13,633,318.70",Energy,Non-Renewable Electricity Purchased,,
EpsilonWheel Co,13,2009,"79,396.66",Energy,Self-generated AND consumed electricity on-site,,
EpsilonWheel Co,14,2009,"2,551,176.61",Energy,Purchased Steam,,
EpsilonWheel Co,15,2009,0,Energy,Sold Electricity,,
EpsilonWheel Co,16,2009,0,Energy,Sold Steam,,
EpsilonWheel Co,17,2009,"15,392,691.91",Energy,Natural Gas,,
EpsilonWheel Co,18,2009,"125,940.85",Energy,Coal,,
EpsilonWheel Co,19,2009,"352,765.88",Energy,Propane,,
EpsilonWheel Co,20,2009,"427,071.98",Energy,Fuel Oil,,
EpsilonWheel Co,21,2009,"289,887.56",Energy,Diesel,,
EpsilonWheel Co,22,2009,"26,789.00",Energy,Petrol,,
EpsilonWheel Co,23,2009,0.00,Energy,Biomass,,
EpsilonWheel Co,24,2009,0.00,Energy,Waste tires,,
EpsilonWheel Co,25,2009,"1,391,137.51",Energy,LPG,,
EpsilonWheel Co,26,2009,"5,002.04",Energy,Other,,
EpsilonWheel Co,27,2009,,,,,
EpsilonWheel Co,28,2009,"35,783,715.17",Energy,Total energy,,
EpsilonWheel Co,29,2009,9.12,Energy,Total energy - KPI,,
EpsilonWheel Co,30,2009,,,,,
EpsilonWheel Co,31,2009,"863,530.02",CO2 emissions,Natural Gas,,
EpsilonWheel Co,32,2009,"11,964.38",CO2 emissions,Coal,,
EpsilonWheel Co,33,2009,"22,259.53",CO2 emissions,Propane,,
EpsilonWheel Co,34,2009,"33,055.37",CO2 emissions,Fuel Oil,,
EpsilonWheel Co,35,2009,"21,480.67",CO2 emissions,Diesel,,
EpsilonWheel Co,36,2009,"1,856.48",CO2 emissions,Petrol,,
EpsilonWheel Co,37,2009,0,CO2 emissions,Biomass,,
EpsilonWheel Co,38,2009,0,CO2 emissions,Waste tires,,
EpsilonWheel Co,39,2009,"78,042.81",CO2 emissions,LPG,,
EpsilonWheel Co,40,2009,359.65,CO2 emissions,Other,,
EpsilonWheel Co,41,2009,"1,032,548.90",CO2 emissions,Total CO2 - Scope 1,,
EpsilonWheel Co,42,2009,,,,,
EpsilonWheel Co,43,2009,"1,704,164.84",CO2 emissions,Total CO2 - Scope 2,,
EpsilonWheel Co,44,2009,,,,,
EpsilonWheel Co,45,2009,"2,736,713.74",CO2 emissions,Total CO2,,
EpsilonWheel Co,46,2009,0.70,CO2 emissions,Total CO2 - KPI,,
EpsilonWheel Co,1,2010,19,ISO 14001,Total no. of sites,,
EpsilonWheel Co,2,2010,19,ISO 14001,ISO 14001 sites,,
EpsilonWheel Co,3,2010,0.90,ISO 14001,% certified sites,,
EpsilonWheel Co,4,2010,,,,,
EpsilonWheel Co,5,2010,"4,169,368.99",Production,Production,,
EpsilonWheel Co,6,2010,,,,,
EpsilonWheel Co,7,2010,"24,601,252.18",Water,Water intake,,
EpsilonWheel Co,8,2010,5.90,Water,Water intake - KPI,,
EpsilonWheel Co,9,2010,,,,,
EpsilonWheel Co,10,2010,"13,734,979.75",Energy,Total Electricity,,
EpsilonWheel Co,11,2010,"1,542,759.98",Energy,Renewable Electricity Purchased,,
EpsilonWheel Co,12,2010,"12,192,219.77",Energy,Non-Renewable Electricity Purchased,,
EpsilonWheel Co,13,2010,"77,138.00",Energy,Self-generated AND consumed electricity on-site,,
EpsilonWheel Co,14,2010,"2,988,971.48",Energy,Purchased Steam,,
EpsilonWheel Co,15,2010,0,Energy,Sold Electricity,,
EpsilonWheel Co,16,2010,0,Energy,Sold Steam,,
EpsilonWheel Co,17,2010,"15,963,508.69",Energy,Natural Gas,,
EpsilonWheel Co,18,2010,"126,608.53",Energy,Coal,,
EpsilonWheel Co,19,2010,"318,688.91",Energy,Propane,,
EpsilonWheel Co,20,2010,"426,665.23",Energy,Fuel Oil,,
EpsilonWheel Co,21,2010,"262,380.82",Energy,Diesel,,
EpsilonWheel Co,22,2010,"27,831.05",Energy,Petrol,,
EpsilonWheel Co,23,2010,0.00,Energy,Biomass,,
EpsilonWheel Co,24,2010,0.00,Energy,Waste tires,,
EpsilonWheel Co,25,2010,"1,574,872.16",Energy,LPG,,
EpsilonWheel Co,26,2010,"4,940.63",Energy,Other,,
EpsilonWheel Co,27,2010,,,,,
EpsilonWheel Co,28,2010,"35,429,447.25",Energy,Total energy,,
EpsilonWheel Co,29,2010,8.50,Energy,Total energy - KPI,,
EpsilonWheel Co,30,2010,,,,,
EpsilonWheel Co,31,2010,"895,552.84",CO2 emissions,Natural Gas,,
EpsilonWheel Co,32,2010,"12,027.81",CO2 emissions,Coal,,
EpsilonWheel Co,33,2010,"20,109.27",CO2 emissions,Propane,,
EpsilonWheel Co,34,2010,"33,023.89",CO2 emissions,Fuel Oil,,
EpsilonWheel Co,35,2010,"19,442.42",CO2 emissions,Diesel,,
EpsilonWheel Co,36,2010,"1,928.69",CO2 emissions,Petrol,,
EpsilonWheel Co,37,2010,0,CO2 emissions,Biomass,,
EpsilonWheel Co,38,2010,0,CO2 emissions,Waste tires,,
EpsilonWheel Co,39,2010,"88,350.33",CO2 emissions,LPG,,
EpsilonWheel Co,40,2010,355.23,CO2 emissions,Other,,
EpsilonWheel Co,41,2010,"1,070,790.48",CO2 emissions,Total CO2 - Scope 1,,
EpsilonWheel Co,42,2010,,,,,
EpsilonWheel Co,43,2010,"1,524,027.47",CO2 emissions,Total CO2 - Scope 2,,
EpsilonWheel Co,44,2010,,,,,
EpsilonWheel Co,45,2010,"2,594,817.95",CO2 emissions,Total CO2,,
EpsilonWheel Co,46,2010,0.62,CO2 emissions,Total CO2 - KPI,,
EpsilonWheel Co,1,2011,19,ISO 14001,Total no. of sites,,
EpsilonWheel Co,2,2011,19,ISO 14001,ISO 14001 sites,,
EpsilonWheel Co,3,2011,0.91,ISO 14001,% certified sites,,
EpsilonWheel Co,4,2011,,,,,
EpsilonWheel Co,5,2011,"4,294,525.98",Production,Production,,
EpsilonWheel Co,6,2011,,,,,
EpsilonWheel Co,7,2011,"26,713,947.79",Water,Water intake,,
EpsilonWheel Co,8,2011,6.22,Water,Water intake - KPI,,
EpsilonWheel Co,9,2011,,,,,
EpsilonWheel Co,10,2011,"14,105,205.44",Energy,Total Electricity,,
EpsilonWheel Co,11,2011,"1,697,186.64",Energy,Renewable Electricity Purchased,,
EpsilonWheel Co,12,2011,"12,408,018.79",Energy,Non-Renewable Electricity Purchased,,
EpsilonWheel Co,13,2011,"84,859.33",Energy,Self-generated AND consumed electricity on-site,,
EpsilonWheel Co,14,2011,"2,818,900.48",Energy,Purchased Steam,,
EpsilonWheel Co,15,2011,0,Energy,Sold Electricity,,
EpsilonWheel Co,16,2011,0,Energy,Sold Steam,,
EpsilonWheel Co,17,2011,"15,798,230.45",Energy,Natural Gas,,
EpsilonWheel Co,18,2011,"117,017.38",Energy,Coal,,
EpsilonWheel Co,19,2011,"343,821.39",Energy,Propane,,
EpsilonWheel Co,20,2011,"408,122.74",Energy,Fuel Oil,,
EpsilonWheel Co,21,2011,"264,079.04",Energy,Diesel,,
EpsilonWheel Co,22,2011,"27,458.18",Energy,Petrol,,
EpsilonWheel Co,23,2011,0.00,Energy,Biomass,,
EpsilonWheel Co,24,2011,0.00,Energy,Waste tires,,
EpsilonWheel Co,25,2011,"1,556,219.19",Energy,LPG,,
EpsilonWheel Co,26,2011,"5,098.45",Energy,Other,,
EpsilonWheel Co,27,2011,,,,,
EpsilonWheel Co,28,2011,"35,444,152.73",Energy,Total energy,,
EpsilonWheel Co,29,2011,8.25,Energy,Total energy - KPI,,
EpsilonWheel Co,30,2011,,,,,
EpsilonWheel Co,31,2011,"886,280.73",CO2 emissions,Natural Gas,,
EpsilonWheel Co,32,2011,"11,116.65",CO2 emissions,Coal,,
EpsilonWheel Co,33,2011,"21,695.13",CO2 emissions,Propane,,
EpsilonWheel Co,34,2011,"31,588.70",CO2 emissions,Fuel Oil,,
EpsilonWheel Co,35,2011,"19,568.26",CO2 emissions,Diesel,,
EpsilonWheel Co,36,2011,"1,902.85",CO2 emissions,Petrol,,
EpsilonWheel Co,37,2011,0,CO2 emissions,Biomass,,
EpsilonWheel Co,38,2011,0,CO2 emissions,Waste tires,,
EpsilonWheel Co,39,2011,"87,303.90",CO2 emissions,LPG,,
EpsilonWheel Co,40,2011,366.58,CO2 emissions,Other,,
EpsilonWheel Co,41,2011,"1,059,822.79",CO2 emissions,Total CO2 - Scope 1,,
EpsilonWheel Co,42,2011,,,,,
EpsilonWheel Co,43,2011,"1,551,002.35",CO2 emissions,Total CO2 - Scope 2,,
EpsilonWheel Co,44,2011,,,,,
EpsilonWheel Co,45,2011,"2,610,825.14",CO2 emissions,Total CO2,,
EpsilonWheel Co,46,2011,0.61,CO2 emissions,Total CO2 - KPI,,
EpsilonWheel Co,1,2012,20,ISO 14001,Total no. of sites,,
EpsilonWheel Co,2,2012,20,ISO 14001,ISO 14001 sites,,
EpsilonWheel Co,3,2012,0.86,ISO 14001,% certified sites,,
EpsilonWheel Co,4,2012,,,,,
EpsilonWheel Co,5,2012,"4,337,335.90",Production,Production,,
EpsilonWheel Co,6,2012,,,,,
EpsilonWheel Co,7,2012,"26,745,076.75",Water,Water intake,,
EpsilonWheel Co,8,2012,6.17,Water,Water intake - KPI,,
EpsilonWheel Co,9,2012,,,,,
EpsilonWheel Co,10,2012,"15,394,750.41",Energy,Total Electricity,,
EpsilonWheel Co,11,2012,"1,975,507.12",Energy,Renewable Electricity Purchased,,
EpsilonWheel Co,12,2012,"13,419,243.29",Energy,Non-Renewable Electricity Purchased,,
EpsilonWheel Co,13,2012,"98,775.36",Energy,Self-generated AND consumed electricity on-site,,
EpsilonWheel Co,14,2012,"3,149,559.23",Energy,Purchased Steam,,
EpsilonWheel Co,15,2012,0,Energy,Sold Electricity,,
EpsilonWheel Co,16,2012,0,Energy,Sold Steam,,
EpsilonWheel Co,17,2012,"16,892,398.56",Energy,Natural Gas,,
EpsilonWheel Co,18,2012,"105,921.37",Energy,Coal,,
EpsilonWheel Co,19,2012,"339,528.82",Energy,Propane,,
EpsilonWheel Co,20,2012,"337,747.12",Energy,Fuel Oil,,
EpsilonWheel Co,21,2012,"308,486.18",Energy,Diesel,,
EpsilonWheel Co,22,2012,"27,835.86",Energy,Petrol,,
EpsilonWheel Co,23,2012,0.00,Energy,Biomass,,
EpsilonWheel Co,24,2012,0.00,Energy,Waste tires,,
EpsilonWheel Co,25,2012,"1,649,709.84",Energy,LPG,,
EpsilonWheel Co,26,2012,"4,863.44",Energy,Other,,
EpsilonWheel Co,27,2012,,,,,
EpsilonWheel Co,28,2012,"38,210,800.83",Energy,Total energy,,
EpsilonWheel Co,29,2012,8.81,Energy,Total energy - KPI,,
EpsilonWheel Co,30,2012,,,,,
EpsilonWheel Co,31,2012,"947,663.56",CO2 emissions,Natural Gas,,
EpsilonWheel Co,32,2012,"10,062.53",CO2 emissions,Coal,,
EpsilonWheel Co,33,2012,"21,424.27",CO2 emissions,Propane,,
EpsilonWheel Co,34,2012,"26,141.63",CO2 emissions,Fuel Oil,,
EpsilonWheel Co,35,2012,"22,858.83",CO2 emissions,Diesel,,
EpsilonWheel Co,36,2012,"1,929.03",CO2 emissions,Petrol,,
EpsilonWheel Co,37,2012,0,CO2 emissions,Biomass,,
EpsilonWheel Co,38,2012,0,CO2 emissions,Waste tires,,
EpsilonWheel Co,39,2012,"92,548.72",CO2 emissions,LPG,,
EpsilonWheel Co,40,2012,349.68,CO2 emissions,Other,,
EpsilonWheel Co,41,2012,"1,122,978.24",CO2 emissions,Total CO2 - Scope 1,,
EpsilonWheel Co,42,2012,,,,,
EpsilonWheel Co,43,2012,"1,677,405.41",CO2 emissions,Total CO2 - Scope 2,,
EpsilonWheel Co,44,2012,,,,,
EpsilonWheel Co,45,2012,"2,800,383.65",CO2 emissions,Total CO2,,
EpsilonWheel Co,46,2012,0.65,CO2 emissions,Total CO2 - KPI,,
EpsilonWheel Co,1,2013,20,ISO 14001,Total no. of sites,,
EpsilonWheel Co,2,2013,20,ISO 14001,ISO 14001 sites,,
EpsilonWheel Co,3,2013,0.85,ISO 14001,% certified sites,,
EpsilonWheel Co,4,2013,,,,,
EpsilonWheel Co,5,2013,"4,264,649.48",Production,Production,,
EpsilonWheel Co,6,2013,,,,,
EpsilonWheel Co,7,2013,"26,710,038.33",Water,Water intake,,
EpsilonWheel Co,8,2013,6.26,Water,Water intake - KPI,,
EpsilonWheel Co,9,2013,,,,,
EpsilonWheel Co,10,2013,"14,999,731.76",Energy,Total Electricity,,
EpsilonWheel Co,11,2013,"2,044,814.82",Energy,Renewable Electricity Purchased,,
EpsilonWheel Co,12,2013,"12,954,916.93",Energy,Non-Renewable Electricity Purchased,,
EpsilonWheel Co,13,2013,"102,240.74",Energy,Self-generated AND consumed electricity on-site,,
EpsilonWheel Co,14,2013,"2,814,714.46",Energy,Purchased Steam,,
EpsilonWheel Co,15,2013,0,Energy,Sold Electricity,,
EpsilonWheel Co,16,2013,0,Energy,Sold Steam,,
EpsilonWheel Co,17,2013,"17,867,876.15",Energy,Natural Gas,,
EpsilonWheel Co,18,2013,"91,361.78",Energy,Coal,,
EpsilonWheel Co,19,2013,"381,077.52",Energy,Propane,,
EpsilonWheel Co,20,2013,"322,480.84",Energy,Fuel Oil,,
EpsilonWheel Co,21,2013,"285,420.49",Energy,Diesel,,
EpsilonWheel Co,22,2013,"29,697.56",Energy,Petrol,,
EpsilonWheel Co,23,2013,0.00,Energy,Biomass,,
EpsilonWheel Co,24,2013,0.00,Energy,Waste tires,,
EpsilonWheel Co,25,2013,"1,600,099.11",Energy,LPG,,
EpsilonWheel Co,26,2013,"4,487.45",Energy,Other,,
EpsilonWheel Co,27,2013,,,,,
EpsilonWheel Co,28,2013,"38,396,947.11",Energy,Total energy,,
EpsilonWheel Co,29,2013,9.00,Energy,Total energy - KPI,,
EpsilonWheel Co,30,2013,,,,,
EpsilonWheel Co,31,2013,"1,002,387.85",CO2 emissions,Natural Gas,,
EpsilonWheel Co,32,2013,"8,679.37",CO2 emissions,Coal,,
EpsilonWheel Co,33,2013,"24,045.99",CO2 emissions,Propane,,
EpsilonWheel Co,34,2013,"24,960.02",CO2 emissions,Fuel Oil,,
EpsilonWheel Co,35,2013,"21,149.66",CO2 emissions,Diesel,,
EpsilonWheel Co,36,2013,"2,058.04",CO2 emissions,Petrol,,
EpsilonWheel Co,37,2013,0,CO2 emissions,Biomass,,
EpsilonWheel Co,38,2013,0,CO2 emissions,Waste tires,,
EpsilonWheel Co,39,2013,"89,765.56",CO2 emissions,LPG,,
EpsilonWheel Co,40,2013,322.65,CO2 emissions,Other,,
EpsilonWheel Co,41,2013,"1,173,369.14",CO2 emissions,Total CO2 - Scope 1,,
EpsilonWheel Co,42,2013,,,,,
EpsilonWheel Co,43,2013,"1,619,364.62",CO2 emissions,Total CO2 - Scope 2,,
EpsilonWheel Co,44,2013,,,,,
EpsilonWheel Co,45,2013,"2,792,733.75",CO2 emissions,Total CO2,,
EpsilonWheel Co,46,2013,0.65,CO2 emissions,Total CO2 - KPI,,
EpsilonWheel Co,1,2014,20,ISO 14001,Total no. of sites,,
EpsilonWheel Co,2,2014,20,ISO 14001,ISO 14001 sites,,
EpsilonWheel Co,3,2014,0.85,ISO 14001,% certified sites,,
EpsilonWheel Co,4,2014,,,,,
EpsilonWheel Co,5,2014,"4,570,050.69",Production,Production,,
EpsilonWheel Co,6,2014,,,,,
EpsilonWheel Co,7,2014,"28,936,371.71",Water,Water intake,,
EpsilonWheel Co,8,2014,6.33,Water,Water intake - KPI,,
EpsilonWheel Co,9,2014,,,,,
EpsilonWheel Co,10,2014,"15,087,547.47",Energy,Total Electricity,,
EpsilonWheel Co,11,2014,"2,177,486.54",Energy,Renewable Electricity Purchased,,
EpsilonWheel Co,12,2014,"12,910,060.93",Energy,Non-Renewable Electricity Purchased,,
EpsilonWheel Co,13,2014,"108,874.33",Energy,Self-generated AND consumed electricity on-site,,
EpsilonWheel Co,14,2014,"2,880,678.33",Energy,Purchased Steam,,
EpsilonWheel Co,15,2014,0,Energy,Sold Electricity,,
EpsilonWheel Co,16,2014,0,Energy,Sold Steam,,
EpsilonWheel Co,17,2014,"17,365,489.92",Energy,Natural Gas,,
EpsilonWheel Co,18,2014,"83,980.34",Energy,Coal,,
EpsilonWheel Co,19,2014,"383,511.10",Energy,Propane,,
EpsilonWheel Co,20,2014,"293,120.90",Energy,Fuel Oil,,
EpsilonWheel Co,21,2014,"282,068.16",Energy,Diesel,,
EpsilonWheel Co,22,2014,"29,339.96",Energy,Petrol,,
EpsilonWheel Co,23,2014,0.00,Energy,Biomass,,
EpsilonWheel Co,24,2014,0.00,Energy,Waste tires,,
EpsilonWheel Co,25,2014,"1,612,066.22",Energy,LPG,,
EpsilonWheel Co,26,2014,"4,621.53",Energy,Other,,
EpsilonWheel Co,27,2014,,,,,
EpsilonWheel Co,28,2014,"38,022,423.92",Energy,Total energy,,
EpsilonWheel Co,29,2014,8.32,Energy,Total energy - KPI,,
EpsilonWheel Co,30,2014,,,,,
EpsilonWheel Co,31,2014,"974,203.98",CO2 emissions,Natural Gas,,
EpsilonWheel Co,32,2014,"7,978.13",CO2 emissions,Coal,,
EpsilonWheel Co,33,2014,"24,199.55",CO2 emissions,Propane,,
EpsilonWheel Co,34,2014,"22,687.56",CO2 emissions,Fuel Oil,,
EpsilonWheel Co,35,2014,"20,901.25",CO2 emissions,Diesel,,
EpsilonWheel Co,36,2014,"2,033.26",CO2 emissions,Petrol,,
EpsilonWheel Co,37,2014,0,CO2 emissions,Biomass,,
EpsilonWheel Co,38,2014,0,CO2 emissions,Waste tires,,
EpsilonWheel Co,39,2014,"90,436.91",CO2 emissions,LPG,,
EpsilonWheel Co,40,2014,332.29,CO2 emissions,Other,,
EpsilonWheel Co,41,2014,"1,142,772.94",CO2 emissions,Total CO2 - Scope 1,,
EpsilonWheel Co,42,2014,,,,,
EpsilonWheel Co,43,2014,"1,613,757.62",CO2 emissions,Total CO2 - Scope 2,,
EpsilonWheel Co,44,2014,,,,,
EpsilonWheel Co,45,2014,"2,756,530.55",CO2 emissions,Total CO2,,
EpsilonWheel Co,46,2014,0.60,CO2 emissions,Total CO2 - KPI,,
EpsilonWheel Co,1,2015,21,ISO 14001,Total no. of sites,,
EpsilonWheel Co,2,2015,21,ISO 14001,ISO 14001 sites,,
EpsilonWheel Co,3,2015,1.00,ISO 14001,% certified sites,,
EpsilonWheel Co,4,2015,,,,,
EpsilonWheel Co,5,2015,"4,161,434.94",Production,Production,,
EpsilonWheel Co,6,2015,,,,,
EpsilonWheel Co,7,2015,"23,135,401.06",Water,Water intake,,
EpsilonWheel Co,8,2015,5.56,Water,Water intake - KPI,,
EpsilonWheel Co,9,2015,,,,,
EpsilonWheel Co,10,2015,"16,984,892.22",Energy,Total Electricity,,
EpsilonWheel Co,11,2015,"2,587,196.98",Energy,Renewable Electricity Purchased,,
EpsilonWheel Co,12,2015,"14,397,695.25",Energy,Non-Renewable Electricity Purchased,,
EpsilonWheel Co,13,2015,"129,359.85",Energy,Self-generated AND consumed electricity on-site,,
EpsilonWheel Co,14,2015,"3,143,056.53",Energy,Purchased Steam,,
EpsilonWheel Co,15,2015,0,Energy,Sold Electricity,,
EpsilonWheel Co,16,2015,0,Energy,Sold Steam,,
EpsilonWheel Co,17,2015,"19,215,752.46",Energy,Natural Gas,,
EpsilonWheel Co,18,2015,"78,752.99",Energy,Coal,,
EpsilonWheel Co,19,2015,"399,185.59",Energy,Propane,,
EpsilonWheel Co,20,2015,"296,668.76",Energy,Fuel Oil,,
EpsilonWheel Co,21,2015,"293,047.55",Energy,Diesel,,
EpsilonWheel Co,22,2015,"28,056.24",Energy,Petrol,,
EpsilonWheel Co,23,2015,0.00,Energy,Biomass,,
EpsilonWheel Co,24,2015,0.00,Energy,Waste tires,,
EpsilonWheel Co,25,2015,"1,842,590.83",Energy,LPG,,
EpsilonWheel Co,26,2015,"4,408.17",Energy,Other,,
